,FPS
9.438262,47.49849,
9.458087,50.44264,
9.479028,47.75299,
9.499842,48.04506,
9.519407,51.1101,
9.538929,51.22399,
9.558636,50.74519,
9.578227,51.04255,
9.597795,51.1054,
9.617897,49.74532,
9.638417,48.73246,
9.658908,48.80144,
9.679318,48.99559,
9.698869,51.1488,
9.719601,48.23484,
9.739006,51.53178,
9.758654,50.89809,
9.77891,49.36712,
9.799129,49.45672,
9.819019,50.27627,
9.83865,50.94242,
9.857841,52.10722,
9.877897,49.85915,
9.896998,52.35437,
9.916654,50.87712,
9.937845,47.18674,
9.957335,51.31232,
9.977893,48.64144,
9.998389,48.78952,
10.01799,51.00949,
10.03836,49.10674,
10.05827,50.21669,
10.07761,51.71246,
10.09735,50.65726,
10.11834,47.6347,
10.13962,46.98983,
10.16,49.0759,
10.18072,48.26675,
10.20127,48.65351,
10.22061,51.71352,
10.24015,51.181,
10.25923,52.41146,
10.28005,48.03513,
10.29912,52.43424,
10.31995,47.98926,
10.34045,48.79619,
10.36079,49.16446,
10.38007,51.85941,
10.39922,52.22423,
10.41867,51.39961,
10.43801,51.72662,
10.45719,52.12,
10.47641,52.03426,
10.49607,50.86936,
10.5164,49.19903,
10.53638,50.03102,
10.55625,50.34435,
10.57562,51.61398,
10.59613,48.76764,
10.61622,49.76956,
10.63547,51.93671,
10.65535,50.29727,
10.67583,48.84673,
10.69504,52.04484,
10.71417,52.28485,
10.73461,48.92249,
10.75532,48.27233,
10.77529,50.08815,
10.80174,37.80276,
10.82499,43.01704,
10.85691,31.32263,
10.89975,23.34229,
10.91976,49.98101,
10.93962,50.36946,
10.95994,49.20993,
10.97913,52.08849,
10.99798,53.05941,
11.01692,52.7972,
11.03639,51.35394,
11.05634,50.13713,
11.07611,50.57656,
11.09565,51.18859,
11.11561,50.09544,
11.13515,51.17497,
11.15556,48.98551,
11.1763,48.21764,
11.19684,48.69688,
11.21653,50.77455,
11.23724,48.28447,
11.25854,46.95629,
11.27787,51.74054,
11.2975,50.93596,
11.31833,48.00446,
11.33811,50.57298,
11.35916,47.49444,
11.37863,51.36106,
11.39825,50.96944,
11.41807,50.44161,
11.43772,50.89965,
11.45832,48.53804,
11.47944,47.36597,
11.49885,51.49623,
11.51944,48.56985,
11.5396,49.61992,
11.56004,48.90477,
11.57966,50.99075,
11.59898,51.73815,
11.61886,50.31902,
11.6391,49.40662,
11.65804,52.78186,
11.67716,52.31904,
11.69644,51.85513,
11.71528,53.08249,
11.73418,52.90811,
11.75367,51.32073,
11.77364,50.06433,
11.7937,49.83802,
11.81399,49.30309,
11.8344,48.98455,
11.85375,51.69295,
11.8738,49.88004,
11.89385,49.85318,
11.91292,52.46342,
11.93253,50.97488,
11.95219,50.87842,
11.97373,46.41792,
11.99349,50.59909,
12.01336,50.33954,
12.03368,49.22156,
12.05353,50.36312,
12.07255,52.59227,
12.09163,52.41173,
12.11087,51.96613,
12.13115,49.31574,
12.15052,51.62837,
12.17088,49.10168,
12.1904,51.24395,
12.20938,52.67067,
12.22938,50.01424,
12.24847,52.3785,
12.26818,50.72178,
12.2879,50.73129,
12.30744,51.17497,
12.32751,49.80253,
12.34699,51.35237,
12.36659,51.02197,
12.38567,52.41638,
12.40588,49.47533,
12.42625,49.08602,
12.44641,49.59433,
12.46653,49.71265,
12.48562,52.38208,
12.50561,50.02375,
12.52531,50.75704,
12.54454,52.0083,
12.5638,51.92514,
12.58289,52.38152,
12.60246,51.09757,
12.6222,50.66114,
12.64225,49.88353,
12.66106,53.14059,
12.6809,50.4195,
12.69971,53.14824,
12.71966,50.12254,
12.7397,49.90022,
12.7594,50.76194,
12.77811,53.45279,
12.79802,50.22854,
12.81736,51.70951,
12.83629,52.82257,
12.85705,48.16654,
12.87708,49.93758,
12.89636,51.86157,
12.91591,51.14383,
12.93558,50.83162,
12.95564,49.86909,
12.97464,52.62492,
12.99468,49.888,
13.01409,51.5363,
13.03392,50.42889,
13.05391,50.02352,
13.07391,50.00525,
13.09313,52.02995,
13.11365,48.72795,
13.13394,49.27008,
13.15403,49.79459,
13.17422,49.52383,
13.19451,49.2771,
13.21414,50.94763,
13.23325,52.32506,
13.2524,52.21824,
13.2731,48.30754,
13.29224,52.26053,
13.31149,51.95507,
13.33054,52.47443,
13.35022,50.81275,
13.37804,35.94485,
13.40278,40.42805,
13.43439,31.63316,
13.47652,23.73504,
13.49773,47.14402,
13.51781,49.80527,
13.53762,50.49484,
13.55861,47.64128,
13.57929,48.33978,
13.59923,50.16201,
13.6194,49.58695,
13.63905,50.86987,
13.65934,49.28439,
13.67997,48.47168,
13.70107,47.40685,
13.72231,47.07521,
13.74345,47.30749,
13.76445,47.60772,
13.78525,48.07807,
13.80508,50.44798,
13.82535,49.31987,
13.84617,48.03629,
13.86623,49.83628,
13.88732,47.43068,
13.90784,48.73911,
13.92858,48.2123,
13.94956,47.6515,
13.97069,47.3404,
13.99148,48.09473,
14.01132,50.40576,
14.03104,50.70326,
14.05264,46.28751,
14.07358,47.7644,
14.0944,48.03351,
14.11491,48.74362,
14.13512,49.49908,
14.15403,52.86027,
14.1741,49.84497,
14.19353,51.46548,
14.2141,48.61473,
14.23431,49.46429,
14.25377,51.41124,
14.27417,49.01552,
14.29384,50.82541,
14.31377,50.18972,
14.33304,51.89386,
14.35286,50.44187,
14.37263,50.58937,
14.39244,50.48644,
14.41144,52.63352,
14.43112,50.80294,
14.45048,51.64383,
14.47026,50.56762,
14.49042,49.58671,
14.5097,51.86801,
14.53016,48.889,
14.54908,52.84631,
14.56874,50.86391,
14.58871,50.08817,
14.60874,49.90567,
14.62918,48.93302,
14.64885,50.82952,
14.66965,48.09613,
14.69,49.13231,
14.71039,49.03428,
14.73028,50.28057,
14.75,50.71457,
14.76943,51.45831,
14.79063,47.18207,
14.81073,49.73268,
14.83095,49.46088,
14.84963,53.53893,
14.86834,53.44592,
14.88813,50.53976,
14.90825,49.70253,
14.92834,49.77179,
14.94789,51.13809,
14.96665,53.32054,
